time,r0
25-Mar-2020 00:00:00,29.3395151806662
30-Mar-2020 00:00:00,14.4993884858742
04-Apr-2020 00:00:00,10.9354254767354
09-Apr-2020 00:00:00,5.90421499481904
14-Apr-2020 00:00:00,4.84073097878645
